order_id,user_id,order_ts,subtotal,discount,tax,shipping,total,status,coupon_code,utm_source,utm_campaign
4570,U002855,2025-10-07T17:07:02,664.43,13.81,54.82,10.27,715.71,fulfilled,WELCOME,tiktok,tiktok_campaign_6
4571,U003218,2025-10-07T11:08:06,528.32,7.02,43.59,9.06,573.95,fulfilled,,facebook,facebook_campaign_6
4572,U000373,2025-10-07T02:13:15,418.89,8.17,34.56,2.86,448.14,placed,FREESHIP,facebook,facebook_campaign_3
4573,U001929,2025-10-07T07:08:53,440.29,40.15,36.32,7.67,444.13,fulfilled,FREESHIP,tiktok,tiktok_campaign_6
4574,U003337,2025-10-07T17:04:51,135.09,0.08,11.14,10.34,156.49,fulfilled,SAVE10,google,google_campaign_5
4575,U000086,2025-10-07T09:17:34,186.7,29.09,15.4,3.19,176.2,fulfilled,,email,email_campaign_1
4576,U002720,2025-10-07T08:58:52,415.4,9.55,34.27,11.39,451.51,fulfilled,FREESHIP,tiktok,tiktok_campaign_1
4577,U000499,2025-10-07T10:16:16,254.33,10.41,20.98,2.36,267.26,fulfilled,WELCOME,google,google_campaign_6
4578,U002288,2025-10-07T20:47:01,338.72,31.15,27.94,8.68,344.19,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
4579,U002266,2025-10-07T01:50:57,666.42,39.93,54.98,3.43,684.9,fulfilled,FREESHIP,affiliate,affiliate_campaign_3
4580,U003243,2025-10-07T10:51:08,411.61,60.12,33.96,11.12,396.57,fulfilled,WELCOME,affiliate,affiliate_campaign_3
4581,U000828,2025-10-07T19:55:15,513.58,84.05,42.37,1.49,473.39,fulfilled,SAVE10,facebook,facebook_campaign_5
4582,U001747,2025-10-07T08:10:43,310.92,37.89,25.65,9.74,308.42,fulfilled,WELCOME,facebook,facebook_campaign_3
4583,U000829,2025-10-07T20:01:53,302.58,42.23,24.96,7.11,292.42,placed,FREESHIP,tiktok,tiktok_campaign_3
4584,U003307,2025-10-07T11:15:58,519.98,59.93,42.9,3.46,506.41,fulfilled,FREESHIP,affiliate,affiliate_campaign_5
4585,U003605,2025-10-07T10:05:57,163.0,16.9,13.45,3.34,162.89,fulfilled,SAVE10,affiliate,affiliate_campaign_4
4586,U000982,2025-10-07T08:29:34,223.02,31.01,18.4,2.44,212.85,refunded,WELCOME,facebook,facebook_campaign_5
4587,U004474,2025-10-07T12:54:29,523.16,30.56,43.16,5.29,541.05,fulfilled,FREESHIP,google,google_campaign_1
4588,U003387,2025-10-07T11:27:11,129.09,14.55,10.65,1.21,126.4,fulfilled,FREESHIP,google,google_campaign_5
4589,U004604,2025-10-07T10:47:46,249.37,37.7,20.57,9.89,242.13,refunded,WELCOME,google,google_campaign_5
4590,U003479,2025-10-07T01:38:29,463.75,13.89,38.26,6.12,494.24,fulfilled,WELCOME,tiktok,tiktok_campaign_4
4591,U002185,2025-10-07T15:48:52,305.67,17.29,25.22,4.64,318.24,fulfilled,FREESHIP,email,email_campaign_6
4592,U001148,2025-10-07T12:30:46,196.14,32.93,16.18,5.81,185.2,fulfilled,SAVE10,google,google_campaign_2
4593,U000910,2025-10-07T07:49:31,888.09,4.44,73.27,6.14,963.06,fulfilled,,email,email_campaign_4
4594,U001192,2025-10-07T08:57:49,751.71,134.11,62.02,8.99,688.61,placed,WELCOME,tiktok,tiktok_campaign_4
4595,U004894,2025-10-07T05:47:38,225.42,38.2,18.6,2.09,207.91,placed,VIP,google,google_campaign_3
4596,U002327,2025-10-07T05:15:15,646.6,70.54,53.34,0.53,629.93,refunded,VIP,email,email_campaign_1
4597,U001075,2025-10-07T05:10:26,24.12,0.53,1.99,11.33,36.91,fulfilled,,facebook,facebook_campaign_3
4598,U001260,2025-10-07T09:58:50,635.8,73.78,52.45,1.28,615.75,fulfilled,,email,email_campaign_1
4599,U001255,2025-10-07T14:51:04,58.3,10.47,4.81,8.82,61.46,placed,FREESHIP,facebook,facebook_campaign_6
4600,U002057,2025-10-07T17:14:59,1023.59,62.1,84.45,0.18,1046.12,fulfilled,FREESHIP,facebook,facebook_campaign_5
4601,U003707,2025-10-07T00:56:57,381.03,31.38,31.43,1.01,382.09,fulfilled,SAVE10,affiliate,affiliate_campaign_6
4602,U002017,2025-10-07T13:30:39,190.73,24.51,15.74,0.86,182.82,fulfilled,VIP,affiliate,affiliate_campaign_1
4603,U002133,2025-10-07T10:50:02,76.19,12.69,6.29,1.96,71.75,refunded,FREESHIP,google,google_campaign_4
4604,U002677,2025-10-07T08:33:34,118.67,6.22,9.79,3.38,125.62,refunded,,email,email_campaign_4
4605,U001649,2025-10-07T17:06:22,82.71,14.02,6.82,10.17,85.68,fulfilled,WELCOME,email,email_campaign_6
4606,U004437,2025-10-07T17:37:08,559.36,31.49,46.15,11.43,585.45,fulfilled,FREESHIP,facebook,facebook_campaign_3
4607,U001473,2025-10-07T08:57:41,49.68,7.42,4.1,11.68,58.04,fulfilled,FREESHIP,tiktok,tiktok_campaign_4
4608,U002264,2025-10-07T21:41:46,572.66,91.86,47.24,2.72,530.76,placed,FREESHIP,google,google_campaign_3
4609,U001795,2025-10-07T18:42:35,295.59,38.74,24.39,9.77,291.01,fulfilled,,google,google_campaign_4
4610,U001739,2025-10-07T14:56:28,321.46,43.3,26.52,8.1,312.78,fulfilled,SAVE10,email,email_campaign_4
4611,U001476,2025-10-07T06:01:08,238.99,20.83,19.72,8.06,245.94,fulfilled,WELCOME,affiliate,affiliate_campaign_3
4612,U002212,2025-10-07T21:51:41,119.43,4.02,9.85,0.79,126.05,fulfilled,FREESHIP,affiliate,affiliate_campaign_3
4613,U000820,2025-10-07T17:16:04,230.73,31.14,19.04,1.65,220.28,fulfilled,FREESHIP,affiliate,affiliate_campaign_5
4614,U002939,2025-10-07T22:47:01,186.68,5.24,15.4,8.19,205.03,fulfilled,FREESHIP,google,google_campaign_1
4615,U002232,2025-10-07T21:04:38,470.4,63.22,38.81,7.18,453.17,fulfilled,,tiktok,tiktok_campaign_5
4616,U002907,2025-10-07T19:58:09,414.72,64.28,34.21,10.22,394.87,fulfilled,SAVE10,tiktok,tiktok_campaign_5
4617,U002599,2025-10-07T02:40:55,491.87,51.16,40.58,0.8,482.09,fulfilled,,email,email_campaign_3
4618,U000353,2025-10-07T07:34:42,179.12,24.18,14.78,10.6,180.32,fulfilled,WELCOME,tiktok,tiktok_campaign_4
4619,U003822,2025-10-07T19:30:53,195.38,15.85,16.12,11.1,206.75,fulfilled,VIP,affiliate,affiliate_campaign_6
4620,U000402,2025-10-07T13:28:39,841.77,16.24,69.45,7.43,902.41,fulfilled,,google,google_campaign_5
4621,U000753,2025-10-07T04:06:04,199.73,26.33,16.48,3.74,193.62,fulfilled,SAVE10,facebook,facebook_campaign_5
4622,U003519,2025-10-07T08:47:28,837.42,38.05,69.09,0.4,868.86,fulfilled,FREESHIP,google,google_campaign_2
4623,U001697,2025-10-07T18:37:19,202.83,27.18,16.73,7.69,200.07,fulfilled,VIP,tiktok,tiktok_campaign_5
4624,U001874,2025-10-07T08:26:15,64.12,5.91,5.29,1.24,64.74,placed,WELCOME,email,email_campaign_6
4625,U004590,2025-10-07T11:09:21,205.76,30.29,16.98,9.4,201.85,fulfilled,FREESHIP,tiktok,tiktok_campaign_6
4626,U003361,2025-10-07T01:33:20,189.26,21.95,15.61,1.89,184.81,placed,FREESHIP,facebook,facebook_campaign_4
4627,U003007,2025-10-07T16:30:13,348.54,34.35,28.75,6.2,349.14,fulfilled,VIP,email,email_campaign_4
4628,U004398,2025-10-07T03:52:38,353.86,42.6,29.19,6.09,346.54,fulfilled,,tiktok,tiktok_campaign_1
4629,U002131,2025-10-07T13:28:02,372.03,5.99,30.69,9.51,406.24,fulfilled,WELCOME,google,google_campaign_5
4630,U002077,2025-10-07T04:24:21,241.54,24.81,19.93,9.9,246.56,fulfilled,VIP,tiktok,tiktok_campaign_5
4631,U002887,2025-10-08T00:22:15,68.02,9.14,5.61,0.78,65.27,fulfilled,FREESHIP,google,google_campaign_4
4632,U001123,2025-10-07T00:52:31,215.76,4.11,17.8,3.96,233.41,fulfilled,VIP,facebook,facebook_campaign_1
4633,U000815,2025-10-07T03:09:32,172.92,29.97,14.27,1.39,158.61,fulfilled,VIP,google,google_campaign_5
4634,U002186,2025-10-07T07:04:50,127.2,10.99,10.49,11.86,138.56,fulfilled,SAVE10,email,email_campaign_1
4635,U000665,2025-10-07T09:32:47,465.41,25.32,38.4,11.36,489.85,fulfilled,FREESHIP,tiktok,tiktok_campaign_3
4636,U000025,2025-10-07T14:58:17,691.39,111.73,57.04,7.35,644.05,fulfilled,,tiktok,tiktok_campaign_5
4637,U001547,2025-10-07T20:28:08,592.06,2.71,48.84,10.61,648.8,refunded,FREESHIP,affiliate,affiliate_campaign_5
4638,U003232,2025-10-07T13:51:20,167.52,7.74,13.82,3.61,177.21,fulfilled,,affiliate,affiliate_campaign_2
4639,U003507,2025-10-07T17:07:06,457.16,14.38,37.72,8.75,489.25,fulfilled,,tiktok,tiktok_campaign_4
4640,U004692,2025-10-07T00:35:20,440.65,50.14,36.35,9.13,435.99,fulfilled,VIP,tiktok,tiktok_campaign_5
4641,U003515,2025-10-07T05:45:03,246.62,13.93,20.35,10.27,263.31,fulfilled,WELCOME,tiktok,tiktok_campaign_5
4642,U003265,2025-10-07T12:47:07,87.54,14.77,7.22,10.4,90.39,fulfilled,WELCOME,tiktok,tiktok_campaign_2
4643,U004599,2025-10-07T20:12:40,507.53,41.66,41.87,7.14,514.88,placed,SAVE10,affiliate,affiliate_campaign_1
4644,U002269,2025-10-07T07:37:11,377.15,16.81,31.11,8.57,400.02,fulfilled,WELCOME,email,email_campaign_1
4645,U004369,2025-10-07T00:23:34,391.71,16.85,32.32,10.06,417.24,fulfilled,WELCOME,affiliate,affiliate_campaign_1
4646,U003888,2025-10-07T12:17:37,71.58,11.15,5.91,9.11,75.45,fulfilled,SAVE10,facebook,facebook_campaign_3
4647,U004402,2025-10-07T05:35:28,292.41,24.96,24.12,6.1,297.67,fulfilled,SAVE10,email,email_campaign_6
4648,U001918,2025-10-07T14:15:32,770.02,69.8,63.53,0.26,764.01,fulfilled,SAVE10,facebook,facebook_campaign_2
4649,U001415,2025-10-07T08:38:55,95.91,14.83,7.91,1.05,90.04,fulfilled,WELCOME,email,email_campaign_5
4650,U000437,2025-10-07T14:25:05,275.66,42.87,22.74,8.45,263.98,placed,,affiliate,affiliate_campaign_1
4651,U001052,2025-10-07T11:45:18,338.1,42.33,27.89,1.5,325.16,placed,,email,email_campaign_4
4652,U002789,2025-10-07T10:37:15,432.21,6.39,35.66,10.37,471.85,fulfilled,SAVE10,tiktok,tiktok_campaign_2
4653,U002245,2025-10-07T04:44:50,951.48,32.01,78.5,4.98,1002.95,fulfilled,VIP,facebook,facebook_campaign_5
4654,U001485,2025-10-07T15:30:59,109.84,12.47,9.06,4.83,111.26,placed,FREESHIP,facebook,facebook_campaign_5
4655,U003036,2025-10-07T09:35:01,385.24,13.08,31.78,1.61,405.55,fulfilled,SAVE10,google,google_campaign_4
4656,U000555,2025-10-07T03:46:03,214.18,22.98,17.67,9.63,218.5,refunded,SAVE10,tiktok,tiktok_campaign_5
4657,U001729,2025-10-07T02:20:04,163.31,27.61,13.47,10.95,160.12,fulfilled,WELCOME,facebook,facebook_campaign_2
4658,U000922,2025-10-08T00:00:50,878.04,84.93,72.44,4.09,869.64,placed,WELCOME,email,email_campaign_6
4659,U003637,2025-10-07T19:53:10,515.54,56.91,42.53,11.71,512.87,placed,VIP,google,google_campaign_6
4660,U004443,2025-10-07T16:36:55,176.74,4.72,14.58,0.22,186.82,placed,WELCOME,tiktok,tiktok_campaign_3
4661,U001807,2025-10-07T12:41:44,546.69,72.7,45.1,3.19,522.28,fulfilled,SAVE10,affiliate,affiliate_campaign_2
4662,U002067,2025-10-07T14:59:17,770.77,69.65,63.59,11.5,776.21,placed,VIP,facebook,facebook_campaign_6
4663,U004267,2025-10-07T13:24:46,688.67,110.72,56.82,5.83,640.6,fulfilled,VIP,tiktok,tiktok_campaign_4
4664,U002990,2025-10-07T21:41:59,429.71,28.81,35.45,1.35,437.7,fulfilled,VIP,affiliate,affiliate_campaign_4
4665,U001591,2025-10-07T21:59:08,715.11,90.58,59.0,1.03,684.56,placed,SAVE10,facebook,facebook_campaign_6
4666,U000065,2025-10-07T12:14:48,413.19,9.0,34.09,8.77,447.05,fulfilled,SAVE10,affiliate,affiliate_campaign_3
4667,U002590,2025-10-07T02:28:57,151.04,13.37,12.46,3.49,153.62,fulfilled,FREESHIP,facebook,facebook_campaign_2
4668,U002510,2025-10-07T14:57:24,432.9,31.67,35.71,10.89,447.83,fulfilled,SAVE10,affiliate,affiliate_campaign_6
4669,U003877,2025-10-07T14:34:30,61.99,2.67,5.11,1.51,65.94,fulfilled,WELCOME,google,google_campaign_6
4670,U000029,2025-10-07T11:03:49,205.53,12.99,16.96,2.61,212.11,fulfilled,FREESHIP,google,google_campaign_6
4671,U003892,2025-10-07T10:37:10,488.83,16.93,40.33,9.96,522.19,placed,,affiliate,affiliate_campaign_1
4672,U004197,2025-10-07T19:06:40,684.39,0.76,56.46,11.46,751.55,fulfilled,FREESHIP,affiliate,affiliate_campaign_6
4673,U000697,2025-10-07T14:36:12,716.17,48.76,59.08,8.53,735.02,fulfilled,,tiktok,tiktok_campaign_1
4674,U001351,2025-10-07T20:23:04,73.08,10.45,6.03,11.19,79.85,fulfilled,SAVE10,google,google_campaign_2
4675,U000034,2025-10-07T23:26:13,348.06,31.14,28.71,9.03,354.66,placed,SAVE10,affiliate,affiliate_campaign_2
4676,U000506,2025-10-07T04:58:32,292.6,21.8,24.14,7.67,302.61,placed,FREESHIP,email,email_campaign_5
4677,U003099,2025-10-07T14:11:11,274.18,18.34,22.62,11.9,290.36,fulfilled,,affiliate,affiliate_campaign_1
4678,U000208,2025-10-07T14:17:33,412.35,7.01,34.02,7.31,446.67,fulfilled,VIP,affiliate,affiliate_campaign_6
4679,U003865,2025-10-07T16:55:31,355.31,30.42,29.31,5.01,359.21,placed,SAVE10,tiktok,tiktok_campaign_6
4680,U000304,2025-10-07T02:18:15,53.65,3.82,4.43,11.9,66.16,fulfilled,VIP,facebook,facebook_campaign_3
4681,U001207,2025-10-06T01:56:38,632.29,46.44,52.16,6.43,644.44,placed,VIP,email,email_campaign_5
4682,U001992,2025-10-06T23:39:13,496.79,23.48,40.99,7.23,521.53,fulfilled,,email,email_campaign_6
4683,U003287,2025-10-06T03:54:49,221.67,34.47,18.29,3.96,209.45,fulfilled,WELCOME,email,email_campaign_3
4684,U003956,2025-10-06T19:36:09,212.68,27.35,17.55,0.21,203.09,fulfilled,VIP,facebook,facebook_campaign_4
4685,U000151,2025-10-06T05:19:29,127.14,11.91,10.49,7.44,133.16,fulfilled,SAVE10,google,google_campaign_5
4686,U002398,2025-10-06T09:24:01,195.38,8.61,16.12,2.25,205.14,fulfilled,WELCOME,tiktok,tiktok_campaign_1
4687,U004286,2025-10-06T11:29:26,589.3,74.93,48.62,7.63,570.62,fulfilled,SAVE10,facebook,facebook_campaign_1
4688,U002438,2025-10-06T16:56:56,913.77,67.71,75.39,4.23,925.68,placed,VIP,email,email_campaign_4
4689,U003674,2025-10-06T15:22:11,727.17,123.79,59.99,11.36,674.73,placed,SAVE10,affiliate,affiliate_campaign_5
4690,U001310,2025-10-06T16:08:31,474.68,43.31,39.16,2.94,473.47,placed,SAVE10,tiktok,tiktok_campaign_4
4691,U001495,2025-10-06T09:33:29,435.36,63.49,35.92,3.91,411.7,placed,,google,google_campaign_6
4692,U003263,2025-10-06T04:48:45,315.97,5.11,26.07,11.55,348.48,placed,VIP,tiktok,tiktok_campaign_5
4693,U001556,2025-10-07T00:22:51,76.19,6.3,6.29,4.72,80.9,fulfilled,SAVE10,affiliate,affiliate_campaign_3
4694,U004231,2025-10-06T10:22:10,360.48,24.27,29.74,8.1,374.05,fulfilled,,facebook,facebook_campaign_3
4695,U003275,2025-10-06T22:22:48,81.95,6.03,6.76,5.01,87.69,fulfilled,,affiliate,affiliate_campaign_3
4696,U000593,2025-10-06T11:49:02,664.38,21.71,54.81,11.64,709.12,placed,FREESHIP,affiliate,affiliate_campaign_6
4697,U000271,2025-10-06T02:57:51,164.13,13.74,13.54,8.6,172.53,placed,SAVE10,tiktok,tiktok_campaign_4
4698,U001837,2025-10-06T16:58:38,415.68,64.56,34.29,1.7,387.11,fulfilled,VIP,facebook,facebook_campaign_1
4699,U004904,2025-10-06T03:08:20,709.57,44.75,58.54,7.5,730.86,fulfilled,WELCOME,google,google_campaign_6
4700,U000136,2025-10-06T10:46:50,548.3,11.22,45.23,7.89,590.2,fulfilled,,google,google_campaign_3
4701,U003705,2025-10-06T19:35:58,175.93,27.24,14.51,9.06,172.26,fulfilled,SAVE10,tiktok,tiktok_campaign_4
4702,U001716,2025-10-06T07:22:04,477.9,18.33,39.43,7.53,506.53,fulfilled,FREESHIP,affiliate,affiliate_campaign_1
4703,U003192,2025-10-06T21:47:32,94.8,4.1,7.82,11.28,109.8,refunded,,email,email_campaign_3
4704,U004497,2025-10-06T12:30:18,91.47,16.28,7.55,11.7,94.44,fulfilled,FREESHIP,affiliate,affiliate_campaign_4
4705,U000939,2025-10-06T12:27:50,73.5,11.57,6.06,4.03,72.02,fulfilled,VIP,affiliate,affiliate_campaign_6
4706,U002246,2025-10-06T13:45:21,733.76,67.89,60.54,2.65,729.06,fulfilled,,google,google_campaign_4
4707,U003223,2025-10-06T02:40:24,175.17,13.0,14.45,0.23,176.85,fulfilled,FREESHIP,email,email_campaign_1
4708,U002237,2025-10-06T12:56:17,532.71,72.15,43.95,11.33,515.84,fulfilled,WELCOME,affiliate,affiliate_campaign_3
4709,U003738,2025-10-06T10:45:04,719.08,62.47,59.32,3.09,719.02,fulfilled,,affiliate,affiliate_campaign_6
4710,U002010,2025-10-06T12:28:21,390.59,3.05,32.22,3.53,423.29,fulfilled,VIP,google,google_campaign_2
4711,U002477,2025-10-07T00:17:22,514.49,18.25,42.45,4.14,542.83,fulfilled,WELCOME,email,email_campaign_2
4712,U000176,2025-10-06T14:40:20,222.46,3.43,18.35,11.35,248.73,fulfilled,,google,google_campaign_5
4713,U002031,2025-10-06T20:02:16,162.99,18.75,13.45,10.49,168.18,placed,VIP,email,email_campaign_6
4714,U002197,2025-10-06T11:56:30,370.02,34.65,30.53,2.22,368.12,placed,WELCOME,affiliate,affiliate_campaign_5
4715,U004306,2025-10-06T10:43:48,442.89,16.32,36.54,3.48,466.59,placed,VIP,affiliate,affiliate_campaign_4
4716,U000493,2025-10-06T13:34:51,129.52,8.98,10.69,2.76,133.99,fulfilled,,google,google_campaign_4
4717,U003742,2025-10-06T15:33:48,148.35,0.15,12.24,9.06,169.5,fulfilled,SAVE10,facebook,facebook_campaign_5
4718,U003291,2025-10-06T14:34:15,548.96,64.66,45.29,11.97,541.56,placed,FREESHIP,google,google_campaign_4
4719,U001228,2025-10-06T00:48:43,301.2,24.95,24.85,5.26,306.36,fulfilled,VIP,google,google_campaign_6
4720,U003374,2025-10-06T07:36:00,615.78,14.33,50.8,10.72,662.97,fulfilled,,facebook,facebook_campaign_3
4721,U001987,2025-10-06T10:33:15,167.52,25.39,13.82,5.05,161.0,fulfilled,VIP,tiktok,tiktok_campaign_1
4722,U004220,2025-10-06T15:26:09,159.9,17.9,13.19,6.01,161.2,fulfilled,WELCOME,affiliate,affiliate_campaign_6
4723,U003533,2025-10-06T19:22:55,185.66,19.8,15.32,1.4,182.58,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
4724,U001514,2025-10-06T05:29:22,261.69,14.79,21.59,7.13,275.62,fulfilled,SAVE10,email,email_campaign_5
4725,U002844,2025-10-07T00:02:58,215.14,11.09,17.75,9.7,231.5,fulfilled,FREESHIP,google,google_campaign_6
4726,U000827,2025-10-06T19:00:32,73.24,6.75,6.04,11.46,83.99,placed,VIP,facebook,facebook_campaign_3
4727,U003792,2025-10-06T05:46:23,103.49,2.44,8.54,3.91,113.5,fulfilled,FREESHIP,email,email_campaign_5
4728,U000736,2025-10-06T02:06:59,656.97,62.47,54.2,11.69,660.39,placed,FREESHIP,google,google_campaign_4
4729,U001916,2025-10-06T12:33:48,146.56,23.15,12.09,11.55,147.05,fulfilled,,affiliate,affiliate_campaign_6
4730,U002850,2025-10-06T02:40:30,314.9,51.08,25.98,10.14,299.94,fulfilled,FREESHIP,facebook,facebook_campaign_4
4731,U000309,2025-10-06T04:34:11,20.72,3.16,1.71,4.39,23.66,fulfilled,SAVE10,facebook,facebook_campaign_3
4732,U001438,2025-10-06T14:44:09,559.05,42.79,46.12,4.69,567.07,fulfilled,SAVE10,tiktok,tiktok_campaign_1
4733,U004691,2025-10-06T19:31:50,69.65,2.08,5.75,6.35,79.67,refunded,,email,email_campaign_6
4734,U002322,2025-10-06T23:09:41,91.93,4.96,7.58,10.6,105.15,fulfilled,FREESHIP,google,google_campaign_6
4735,U004039,2025-10-06T18:12:18,137.28,10.62,11.33,3.35,141.34,fulfilled,FREESHIP,tiktok,tiktok_campaign_5
4736,U004720,2025-10-06T14:55:59,213.81,22.13,17.64,6.3,215.62,fulfilled,VIP,affiliate,affiliate_campaign_6
4737,U003889,2025-10-06T01:24:54,462.3,60.24,38.14,7.91,448.11,fulfilled,FREESHIP,facebook,facebook_campaign_6
4738,U000085,2025-10-06T02:10:35,167.52,28.56,13.82,7.65,160.43,fulfilled,SAVE10,google,google_campaign_5
4739,U002640,2025-10-06T22:39:22,502.28,29.62,41.44,11.71,525.81,fulfilled,WELCOME,email,email_campaign_3
4740,U002432,2025-10-06T12:04:00,725.12,101.98,59.82,6.77,689.73,placed,FREESHIP,tiktok,tiktok_campaign_4
4741,U002791,2025-10-06T04:05:32,222.5,14.47,18.36,4.71,231.1,fulfilled,SAVE10,google,google_campaign_1
4742,U003396,2025-10-06T03:26:41,768.45,83.03,63.4,1.5,750.32,fulfilled,SAVE10,tiktok,tiktok_campaign_3
4743,U001003,2025-10-06T19:27:53,308.18,25.0,25.42,3.93,312.53,fulfilled,FREESHIP,google,google_campaign_1
4744,U003589,2025-10-06T18:51:05,189.03,23.55,15.59,6.54,187.61,fulfilled,VIP,email,email_campaign_5
4745,U000624,2025-10-06T13:25:48,134.62,15.5,11.11,8.37,138.6,fulfilled,VIP,tiktok,tiktok_campaign_3
4746,U004273,2025-10-06T21:26:27,845.99,101.85,69.79,3.01,816.94,fulfilled,,facebook,facebook_campaign_6
4747,U002427,2025-10-06T19:30:57,89.56,9.83,7.39,2.0,89.12,placed,,google,google_campaign_1
4748,U001432,2025-10-06T07:55:15,397.85,27.12,32.82,10.97,414.52,placed,VIP,affiliate,affiliate_campaign_1
4749,U000003,2025-10-06T06:30:07,511.15,42.84,42.17,9.92,520.4,refunded,VIP,email,email_campaign_1
4750,U003606,2025-10-06T17:11:31,305.54,5.58,25.21,5.97,331.14,fulfilled,FREESHIP,facebook,facebook_campaign_4
4751,U000014,2025-10-06T19:40:52,287.82,22.25,23.75,3.27,292.59,fulfilled,SAVE10,facebook,facebook_campaign_3
4752,U003175,2025-10-06T21:57:58,103.82,7.94,8.57,8.59,113.04,fulfilled,,google,google_campaign_4
4753,U000961,2025-10-06T08:43:01,664.6,22.9,54.83,6.56,703.09,fulfilled,VIP,tiktok,tiktok_campaign_4
4754,U000773,2025-10-06T21:20:03,142.32,13.27,11.74,1.54,142.33,fulfilled,FREESHIP,affiliate,affiliate_campaign_5
4755,U004723,2025-10-06T10:52:26,284.28,50.73,23.45,11.28,268.28,fulfilled,SAVE10,affiliate,affiliate_campaign_3
4756,U000099,2025-10-06T12:32:47,707.59,43.77,58.38,9.18,731.38,placed,,google,google_campaign_5
4757,U001145,2025-10-06T01:29:35,443.57,27.56,36.59,0.63,453.23,refunded,VIP,affiliate,affiliate_campaign_2
4758,U001705,2025-10-06T09:17:53,662.54,43.98,54.66,6.25,679.47,fulfilled,,google,google_campaign_5
4759,U000552,2025-10-06T03:03:16,129.54,17.98,10.69,8.3,130.55,placed,SAVE10,affiliate,affiliate_campaign_6
4760,U000740,2025-10-06T13:53:30,242.36,0.13,19.99,8.28,270.5,fulfilled,FREESHIP,google,google_campaign_2
4761,U003620,2025-10-06T03:20:21,355.62,56.19,29.34,0.6,329.37,fulfilled,WELCOME,google,google_campaign_3
4762,U001682,2025-10-06T02:56:05,514.47,56.87,42.44,9.51,509.55,fulfilled,WELCOME,tiktok,tiktok_campaign_4
4763,U000191,2025-10-06T23:39:29,92.43,15.08,7.63,4.33,89.31,placed,VIP,google,google_campaign_6
4764,U004767,2025-10-06T07:00:37,353.18,8.53,29.14,6.44,380.23,fulfilled,FREESHIP,google,google_campaign_5
4765,U002998,2025-10-06T01:18:38,356.13,24.92,29.38,3.3,363.89,placed,WELCOME,email,email_campaign_4
4766,U003422,2025-10-06T08:57:30,102.21,9.46,8.43,2.6,103.78,fulfilled,,facebook,facebook_campaign_2
4767,U002031,2025-10-06T06:30:27,592.65,27.95,48.89,4.44,618.03,fulfilled,,facebook,facebook_campaign_3
4768,U000582,2025-10-06T18:01:59,306.46,54.65,25.28,3.85,280.94,refunded,WELCOME,affiliate,affiliate_campaign_6
4769,U004177,2025-10-06T15:30:28,360.5,31.64,29.74,3.69,362.29,fulfilled,VIP,affiliate,affiliate_campaign_5
4770,U000444,2025-10-06T05:23:44,56.42,9.75,4.65,4.58,55.9,fulfilled,,facebook,facebook_campaign_3
4771,U000328,2025-10-06T12:11:50,114.12,0.89,9.41,8.62,131.26,placed,VIP,email,email_campaign_3
4772,U003777,2025-10-06T01:15:28,169.41,13.81,13.98,8.73,178.31,refunded,,affiliate,affiliate_campaign_3
4773,U000995,2025-10-06T10:33:57,246.53,1.24,20.34,0.29,265.92,placed,WELCOME,affiliate,affiliate_campaign_6
4774,U001090,2025-10-06T11:07:28,405.5,43.08,33.45,2.71,398.58,placed,,affiliate,affiliate_campaign_5
4775,U002398,2025-10-06T12:09:18,374.82,22.71,30.92,5.41,388.44,fulfilled,SAVE10,email,email_campaign_2
